index,title,title_orig,price,retail_price,currency_buyer,units_sold,rating,additional_information,product_color,product_variation_inventory,shipping_option_name,shipping_option_price,countries_shipped_to,inventory_total_start,origin_country,merchant_title,merchant_name,merchant_info_subtitle,merchant_id,merchant_has_profile_picture,product_url,product_picture,product_id,ratings_over_three,ratings_below_three,inventory_total_end,origin_country_id,profile_id,shipping_id
10,Femmes Mode Été Lâche Sans Manches Poches Couleur Unie Maxi Dress Robe Décontractée Plus La Taille,Women's Fashion Summer Loose Sleeveless Pockets Solid Color Maxi Dress Casual Dress Plus Size,5.79,5,EUR,1000,3.46,"Summer,Plus Size,long dress,plus size dress,Dress,Women's Fashion,maxi dress,Casual,beach dress,Sleeveless dress,summer dresses,women dress,Fashion,loose dress,sleeveless",grey,2,Standard shipping,2,25,2000.0,CN,mayuhiao,mayuhiao,"84 % Positive Feedback (9,470 ratings)",5952a218e81e8a4c30b5bbbc,0,https://www.wish.com/c/5cac5af68de7960d89e54fe0,https://contestimg.wish.com/api/webimage/5cac5af68de7960d89e54fe0-medium.jpg,5cac5af68de7960d89e54fe0,56.443719412724306,30.34257748776509,1000.0,2,538,2
11,Été Sexy Femmes Mode Casual Lâche Tops Casual T-Shirt D'été Col En V Solide Couleur Plus La Taille À Manches Courtes Blouse,Summer Sexy Women Fashion Casual Loose Tops Casual T-Shirt Summer V-Neck Solid Color Plus Size Short Sleeve Blouse,6.0,8,EUR,100,3.31,"Summer,Plus Size,Cotton T Shirt,womens shirt,summer t-shirts,short sleeves,V-neck,T Shirts,Fashion,sexy,Casual,Women,blouse,Shorts,Sleeve,Pure Color,Women's Fashion,Pullovers,Tops",lightblue,2,Standard shipping,2,40,1100.0,CN,lanniesdesign,lanniesdesign,"84 % Positive Feedback (3,515 ratings)",56cd27b048e91e13aa3986e4,0,https://www.wish.com/c/5ec49d527d7044ccfa3f1c04,https://contestimg.wish.com/api/webimage/5ec49d527d7044ccfa3f1c04-medium.jpg,5ec49d527d7044ccfa3f1c04,53.84615384615385,23.076923076923077,1000.0,2,192,2
12,Shorts de causalité d'été de nouvelles femmes Pantalon court à cordon Pantalon court lâche,New Women's Summer Causal Shorts Drawstring Short Pants Loose Short Pants,1.91,6,EUR,1000,3.45,"Summer,Women,Shorts,pants,Loose,Short pants,drawstring,Causal",orange,1,Standard shipping,1,38,2000.0,CN,easymarket,easymarket,87% Positive Feedback (557 ratings),5d3c419de4b65d4fb81e7286,0,https://www.wish.com/c/5e9da39dc737cf255eddd4bf,https://contestimg.wish.com/api/webimage/5e9da39dc737cf255eddd4bf-medium.jpg,5e9da39dc737cf255eddd4bf,55.319148936170215,27.659574468085108,1000.0,2,786,2
13,"Mode féminine sans manches col profond croix sangle spaghetti couleur unie débardeur chemisier lâche plage gilet haut et chemisier été T-shirts décontractés, plus la taille",Women Fashion Sleeveless Deep Neck Cross Spaghetti Strap Solid Color Tank Top Loose Blouse Beach Vest Top and Blouse Summer Casual T-shirts Plus Size,5.79,42,EUR,1000,3.32,"Summer,Vest,summer t-shirts,looseblouse,Cross,tank top,Spaghetti Strap,Sleeveless Shirt,Plus Size,topandblouse,deepneck,Spaghetti,Casual,Women Fashion,Women,blouse,Tank,Necks,Beach,Tops,beachvest,Women's Fashion,T Shirts,Fashion,sleeveless",red,50,Standard shipping,2,43,2000.0,CN,Molesfashion,molesfashion,"83 % Positive Feedback (5,083 ratings)",566eaa533a698c6442549a74,0,https://www.wish.com/c/5d1db3c0e2b5cc0f74e091af,https://contestimg.wish.com/api/webimage/5d1db3c0e2b5cc0f74e091af-medium.jpg,5d1db3c0e2b5cc0f74e091af,49.586776859504134,31.40495867768595,1000.0,2,168,2
14,2019 Summer Women's Fashion Nouvelle robe sans manches à pois à encolure en V et à bretelles en V sans dos Mini robes casual casual top,2019 Summer Women's Fashion New Sleeveless Polka Dot V-neck Strap Mini Backless Casual Top Dresses,2.0,2,EUR,20000,3.65,"Summer,Fashion,Mini,Dress,Loose,Polkas,V-neck,Tops,Women's Fashion,black,polka dot,sleeveless,backless,Casual,Women Fashion",yellow,1,Standard shipping,1,36,21000.0,CN,Pentiumhorse,pentiumhorse,No feedback available,5926c5ace8ff5525241b368d,0,https://www.wish.com/c/5cc2ce18bc97595b6549fa14,https://contestimg.wish.com/api/webimage/5cc2ce18bc97595b6549fa14-medium.jpg,5cc2ce18bc97595b6549fa14,59.625559625559625,21.693121693121697,1000.0,2,516,2
15,Mode d'été Flare Sleeve Plus Size T-shirt hors de l'épaule mignon couleur unie haut chemise à manches longues,Summer Fashion Flare Sleeve Plus Size T-shirt Off The Shoulder Cute Solid Color Top Long Sleeve Shirt,11.0,81,EUR,1000,3.92,"Summer,Plus Size,Shirt,Sleeve,cute,Long Sleeve,flare,Tops,topsamptshirt,Women's Fashion,Clothes for women,cuteshirt,Fashion,long sleeve t shirt,solidcolorshirt,Summer Fashion,loose t-shirt,T Shirts",Black,50,Standard shipping,3,41,2000.0,CN,Petha's boutique,pethasboutique,"86 % Positive Feedback (39,381 ratings)",566012f6769a5629aefca555,0,https://www.wish.com/c/5c85d47641ec3b55d4d14f79,https://contestimg.wish.com/api/webimage/5c85d47641ec3b55d4d14f79-medium.jpg,5c85d47641ec3b55d4d14f79,69.95305164319248,15.492957746478872,1000.0,2,158,2
16,Nouvelle mode d'été pour femmes Robe sans manches à pois à pois et encolure en V Mini robe à bretelles sans dos Robe de soirée sans dos Robes décontractées Top Robes décontractées,New Summer Women's Fashion Sleeveless Polka Dot V-neck Dress Strap Mini Backless Party Dress Casual Top Dresses,11.0,10,EUR,10000,3.72,"Summer,fashion women,Fashion,Mini,Dresses,Tops,Polkas,V-neck,Mini dress,Women's Fashion,Party Dress,backless,party,Sexy Dress,Dress,sleeveless,polka dot,Casual,casual dress",red,50,Standard shipping,2,34,11000.0,CN,2312hangm,2312hangm,No feedback available,5b8beef49996c87b299cdbec,0,https://www.wish.com/c/5cd3e795ebe403118bbc0f89,https://contestimg.wish.com/api/webimage/5cd3e795ebe403118bbc0f89-medium.jpg,5cd3e795ebe403118bbc0f89,61.9533527696793,19.290573372206026,1000.0,2,749,2
17,2018 New Fashion Women's Tops Sexy Strappy Sleeveless Dentelle sans manches Crop Cops,2018 New Fashion Women's Tops Sexy Strappy Sleeveless Lace Crop Tops,5.0,25,EUR,100000,3.83,"blouse,Plus Size,Lace,lace top,Tops,Fashion,strappy,sexy,sleeveless,summer tops,Women Fashion",white,50,Standard shipping,1,41,101000.0,CN,leiston,leiston,"84 % Positive Feedback (139,223 ratings)",5708773c3c02161b3f8c7900,0,https://www.wish.com/c/5b07a7c6e997b33c6f9947da,https://contestimg.wish.com/api/webimage/5b07a7c6e997b33c6f9947da-medium.jpg,5b07a7c6e997b33c6f9947da,65.47830923248054,18.109010011123473,1000.0,2,218,2
18,Débardeur d'été 5 Couleurs Grandes Tailles été Femme Mode Femme Débardeur décontracté sans manches Débardeur été Sexy Découpe dos ouvert double épaisseur (S-5XL),5 Color Plus Size Summer New Women Fashion Ladies Casual Sleeveless Tops Summer Sexy Cutout Back Open Double Layer Tank Top(S-5XL),9.0,9,EUR,20000,3.82,"Summer,Fashion,tunic,Women Vest,Tank,Tops,topsamptshirt,tank top,doublelayer,Women's Fashion,backless,sexy,Ladies,sleeveless,Casual,Women",blue,50,Standard shipping,3,43,21000.0,CN,centper3,centper3,"87 % Positive Feedback (22,089 ratings)",59cdc2112351344fc0dfa54f,0,https://www.wish.com/c/5a8f82375e2ae101c8913122,https://contestimg.wish.com/api/webimage/5a8f82375e2ae101c8913122-medium.jpg,5a8f82375e2ae101c8913122,66.03394780069355,18.397517795218107,1000.0,2,587,2
19,S ~ 5XL Zipper Vest Tee Nouveau Col En V Sans Manches Plus La Taille Slim Fit Débardeurs D'été Solide Couleur Casual Tops Blouses,S~5XL Zipper Vest Tee New V-neck Sleeveless Plus Size Slim Fit Tank Tops Summer Solid Color Casual Tops Blouses,7.0,7,EUR,1000,3.67,"blouse,Summer,Vest,Plus Size,Tank,zippers,Tops,Slim Fit,tank top,Women's Fashion,V-neck,topsampblouse,sleeveless,women top,slim,Casual",red,7,Standard shipping,2,41,2000.0,CN,chenqinq,chenqinq,"86 % Positive Feedback (3,592 ratings)",5ae296b6cd968d66be12d247,0,https://www.wish.com/c/5cf648ce373ac2069fd6317d,https://contestimg.wish.com/api/webimage/5cf648ce373ac2069fd6317d-medium.jpg,5cf648ce373ac2069fd6317d,57.47663551401869,19.626168224299064,1000.0,2,673,2
20,Top Maillot de bain Ensembles Mode Maillots de bain Femme Bikini 2016 Sexy rembourré,Top Swimsuit Sets Fashion Swimwear Women Bikini 2016 Sexy Padded,11.0,10,EUR,5000,3.84,"Fashion,Floral print,Tops,sexy bikini,Swimwear,Swimsuit,padded,Bikini,sexy,Women,Women's Fashion,Swimming",green,50,Standard shipping,3,69,6000.0,CN,uranus,hongkonghaijietradecolimited,"91 % Positive Feedback (23,609 ratings)",5576bb43de4a8c24953ae98f,0,https://www.wish.com/c/57416238fc6f7d5d698f3c9f,https://contestimg.wish.com/api/webimage/57416238fc6f7d5d698f3c9f-medium.jpg,57416238fc6f7d5d698f3c9f,65.93406593406593,15.807269653423498,1000.0,2,102,2
21,Gilet d'été pour femmes Gilet de mode couleur unie pour femmes T-shirt sans manches en coton T-shirt à lacets Hollow Sexy Slim T-shirt débardeur à débardeur,Summer Women Fashion Vest Solid Color Women Sleeveless Cotton T-shirt Lace Up Hollow Sexy Slim Tank Tops Tee,5.0,6,EUR,20000,3.6,"Summer,Vest,Fashion,Tank,Lace,Tops,slim,Women's Fashion,tank top,T Shirts,Lace Up,topsamptee,sexy,sleeveless,Women,Women Fashion,Cotton",black,11,Standard shipping,2,41,21000.0,CN,Oucho co. ltd.,ouchocoltd,No feedback available,55ed5a3362e273427107759e,1,https://www.wish.com/c/5c244b73e6a1c618296f73db,https://contestimg.wish.com/api/webimage/5c244b73e6a1c618296f73db-medium.jpg,5c244b73e6a1c618296f73db,58.248873873873876,24.5777027027027,1000.0,2,130,2
22,Conception de rosée Femmes Mode D'été Sexy Col En V Gilet Bouton Bretelle Spaghetti Débardeur Coton Sans Manches Débardeur Couleur Unie Camisole Casual Lâche Tops Vacances Plage Porter Plus La Taille S-5XL 5 Couleurs,Dew Design Women Summer Fashion Sexy V-Neck Vest Button Spaghetti Strap Tank Top Cotton Sleeveless Tank Top Solid Color Camisole Casual Loose Tops Holiday Beach Wear Plus Size S-5XL 5 Colors,11.0,26,EUR,1000,3.38,"Women Vest,Vest,Fashion,buttontop,camisole,Summer,Spaghetti Strap,tank top,Women's Fashion,Plus Size,Design,V-neck,sleeveless,sexy,Spaghetti,summer tops,Cotton,Tank,Tops,Casual,Cotton Vest,Women,sleevelesstshirt,Casual Tops,Holiday,Beach,button",armygreen,2,Standard shipping,2,51,2000.0,CN,huaxianglarou,huaxianglarou,"90 % Positive Feedback (4,516 ratings)",5ae93337d204cc177313f242,0,https://www.wish.com/c/5e1056784fff5f26e6f1745d,https://contestimg.wish.com/api/webimage/5e1056784fff5f26e6f1745d-medium.jpg,5e1056784fff5f26e6f1745d,52.77777777777778,31.944444444444446,1000.0,2,685,2
23,Mode d'été Femmes À Manches Courtes U-cou Slim T-shirt Style Décontracté Coton Pull Femmes Mode Tee Plus La Taille Blouse Tops Tee,Summer Fashion Women Short Sleeve U-neck Slim T-shirt Casual Style Cotton Pullover Women Fashion Tee Plus Size Blouse Tops Tee,7.0,6,EUR,5000,3.67,"blouse,Summer,Shorts,Sleeve,fashiontee,Tops,slim,short sleeves,Pullovers,Women's Fashion,Plus Size,Summer Fashion,Cotton,Fashion,Casual,T Shirts,Women",armygreen,50,Standard shipping,2,138,6000.0,CN,Pure Fashion,purefashionltd,No feedback available,5cb636dda7173671aedef051,0,https://www.wish.com/c/5d15731024c17f6b8b9bd97a,https://contestimg.wish.com/api/webimage/5d15731024c17f6b8b9bd97a-medium.jpg,5d15731024c17f6b8b9bd97a,60.98039215686275,22.352941176470587,1000.0,2,780,2
24,Nouvelle mode pour dames Débardeurs d'été Tops Débardeurs d'été Chemises sexy dos nu Gilet d'été Tops,New Ladies Fashion Summer Tank Tops Sexy Backless Shirts Summer Vest Tops,5.71,5,EUR,1000,3.75,"Summer,Vest,Fashion,Tank,Shirt,backless top,summer shirt,topsamptshirt,tank top,Ladies,Sleeveless Shirt,backless,V-neck,solid color,sexy,summervest,Tops,Women Fashion,Ladies Fashion",black,19,Standard shipping,2,43,2000.0,CN,sjhdstoer,sjhdstoer,"85 % Positive Feedback (80,093 ratings)",583138b06339b410ab9663ec,0,https://www.wish.com/c/5c63adf7edc5d6528e8b1ca3,https://contestimg.wish.com/api/webimage/5c63adf7edc5d6528e8b1ca3-medium.jpg,5c63adf7edc5d6528e8b1ca3,64.15929203539824,20.501474926253685,1000.0,2,348,2
25,2018 Mode d'été Femme Camouflage décontracté Camouflage Tank Top Gilet sans manches à col O,2018 Summer Fashion Women Casual Camouflage Tank Top Sleeveless O-neck Vest,9.0,32,EUR,1000,4.15,"Summer,Vest,Fashion,Tank,Slim T-shirt,camouflage,Tops,camouflagevest,tank top,Cool T-Shirts,Women's Fashion,sleeveless tops,Women,Casual T-Shirt,Casual Tops,Military,Casual,sleeveless,t",armygreen,50,Standard shipping,3,41,2000.0,CN,terbuer,terbuer,"87 % Positive Feedback (9,395 ratings)",575cfe470551415caa5505b5,0,https://www.wish.com/c/5bed2a42bdf0421a30e62c6c,https://contestimg.wish.com/api/webimage/5bed2a42bdf0421a30e62c6c-medium.jpg,5bed2a42bdf0421a30e62c6c,77.42504409171076,12.345679012345677,1000.0,2,241,2
26,Nouveau Femme Dentelle Crochet Bikini Maillot de bain Maillot de bain Maillot de bain Maillot de bain d'été,New Women Lace Crochet Bikini Cover Up Swimwear Bathing Suit Summer Swimwear,9.0,9,EUR,1000,4.03,"Summer,midsleevebeachblouse,summerswimsuit,womensummerswimwear,crochet,Cover,womenbeachblouse,Swimsuit,Bikini,beachblouse,Swimwear,bikinibeachcoverup,Women,women fashion dress,women bathing suit,budsilkblouse,Suits,Women's Fashion,Lace",Unknown,5,Standard shipping,3,60,2000.0,US,coaluss,coaluss,"90 % Positive Feedback (4,298 ratings)",5a0fe8770a332a615df86c5e,0,https://www.wish.com/c/5b5edbae1e222732845e655f,https://contestimg.wish.com/api/webimage/5b5edbae1e222732845e655f-medium.jpg,5b5edbae1e222732845e655f,70.83333333333333,11.11111111111111,1000.0,5,602,2
27," Printemps/Été Mode Femme ""miel"" Lettre Imprimé sans manches Chemise Sexy Brodée Gilet Bodycon Tricoté Gilet Coton Veste Tenue décontractée Débardeur Décontracté "," Spring/Summer Fashion Women ""honey""Letter Print Sleeveless Shirt Sexy Embroidered Bodycon Vest Knitted Cotton Vest Casual Tank Top ",5.65,5,EUR,20000,4.29,"Women Vest,Vest,Fashion,yoga top,low cut,Women's Fashion,off shoulder,sportwear,sleeveless,sexy,Casual,sexyvest,knitted,Tank,Shirt,Tops,Slim Fit,beach wear,soildcolor,Women,Print,Lace Up,Cotton,tank top",white,50,Standard shipping,2,43,21000.0,CN,happyshoooping,happyshoooping,No feedback available,56c6f731bc435416ed5984d7,0,https://www.wish.com/c/5a4f2d8f5dcd0221008b2c36,https://contestimg.wish.com/api/webimage/5a4f2d8f5dcd0221008b2c36-medium.jpg,5a4f2d8f5dcd0221008b2c36,80.4072096128171,7.109479305740988,1000.0,2,189,2
28,2020 nouvelle mode d'été femmes sans manches noir blanc rose festonné garniture profonde col en V dentelle gilet solide mince débardeurs Tee,2020 New Fashion Summer Women Sleeveless Black White Pink Scalloped Trim Deep V Neck Lace Vest Solid Slim Tank Tops Tee,1.74,2,EUR,100,4.25,"pink,Vest,Fashion,Lace,Summer,outweartop,slim,tank top,Women's Fashion,sleeveless tops,summerwomentop,Women,Deep V-Neck,Tank,Necks,Women Fashion,lace top,Tops,lace vest,black,blackwhitepink,scallopedtrimtop,sleeveless,white",pink,50,Standard shipping,1,41,1100.0,CN,Memo2,memo2,"81 % Positive Feedback (18,138 ratings)",58ba636a69ad29505a730852,0,https://www.wish.com/c/5e5e09065b03ef0b420f333f,https://contestimg.wish.com/api/webimage/5e5e09065b03ef0b420f333f-medium.jpg,5e5e09065b03ef0b420f333f,83.33333333333334,8.333333333333332,1000.0,2,450,2
29,4 Couleur Femmes Mode Casual Couleur Unie Tops Sans Manches Gaine Mode Été Plus La Taille Bref Pull Sans Bretelles Court Coton Tunique Top Crop Top,4 Color Women's Fashion Casual Solid Color tops Sleeveless Sheath Summer Fashion Plus Size Brief Pullover Strapless Short Cotton Tunic Top Crop Top,5.65,6,EUR,1000,4.06,"Summer,strapless,Plus Size,tunic,tunic top,Tops,Shorts,slim fit shirt,Women's Fashion,Fashion,topsamptee,women tank top,solid color,sleeveless,Pullovers,Casual,Cotton",white,50,Standard shipping,2,54,2000.0,CN,meiximeiyo,meiximeiyo,"86 % Positive Feedback (7,034 ratings)",5adef3559d5e9767b3177472,0,https://www.wish.com/c/5cc0049aca0c3b3d01a87964,https://contestimg.wish.com/api/webimage/5cc0049aca0c3b3d01a87964-medium.jpg,5cc0049aca0c3b3d01a87964,75.08305647840531,13.621262458471762,1000.0,2,669,2
30,HODMEXI Mode Amour Graffiti Imprimer Robe D'été À Manches Courtes Robes De Soirée Plus La Taille Femmes Vêtements Vestidos,HODMEXI Fashion Love Graffiti Print Summer Dress Short Sleeve Party Dresses Plus Size Women Clothing Vestidos,14.0,76,EUR,100,4.06,"Summer,Plus Size,Love,plus size dress,Dress,short sleeves,Women's Fashion,Party Dress,Graffiti,uniquedres,Clothing,Bodycon Dress,casual dress,Shorts,Sleeve,summer dress,Cotton Dress,Women Clothing,print dress,Print,party,Short Sleeved,Women,Fashion",Unknown,50,Standard shipping,4,36,1100.0,CN,HOT DRESS,hotdress,"84 % Positive Feedback (51,369 ratings)",539937d634067e06707b1a8e,1,https://www.wish.com/c/5c9d920da94960780239d468,https://contestimg.wish.com/api/webimage/5c9d920da94960780239d468-medium.jpg,5c9d920da94960780239d468,67.74193548387096,12.903225806451612,1000.0,2,15,2
31,Sweet Beading Cami Débardeurs pour femmes Spaghetti Strap Summer Vest Tops,Sweet Beading Cami Tank Tops for Women Spaghetti Strap Summer Vest Tops,5.65,6,EUR,1000,4.37,"tank top women,Vest,Beading,Cotton Shirt,camisole,Women Vest,Sweets,Tops,Spaghetti Strap,Women's Fashion,Spaghetti,Cami,Summer,Bandages,Tank,Women,Cool Tees,Shirt",black,10,Standard shipping,2,38,2000.0,CN,New Fashion Shopping Park,newfashionshoppingpark,"87 % Positive Feedback (44,837 ratings)",54d30f53dc8ce133f79b434d,0,https://www.wish.com/c/5c9ee457c233fd74ef4c8a84,https://contestimg.wish.com/api/webimage/5c9ee457c233fd74ef4c8a84-medium.jpg,5c9ee457c233fd74ef4c8a84,82.48847926267281,6.451612903225807,1000.0,2,74,2
